SongNumber,SongID,Title,ArtistName,Duration,Year,AlbumID,AlbumName,ArtistID,ArtistLongitude,ArtistLatitude,ArtistLocation,KeySignature,Tempo,TimeSignature,Loudness,Mode,Segments_nb,Sections_nb,Beats_nb,Bars_nb,Tatums_nb,Artist_Familiarity,Artist_Terms,Danceability,Song_Hotness,Artist_Hotness
3804,"b'SOPFUJH12A8C1460C9'","b"L'Appart"","b'Patrick Bruel'",263.94077,1991,479468,"b'Seul Ou presque'","b'ARGDSO91187B9AAB35'",,,"b''",9,140.696,4,-17.855,1,736,12,617,154,1235,0.6311512424491423,44,0.0,nan,0.4327543367664601
3805,"b'SOBSEGK12A58A7BEBF'","b'Seventeen'","b'Sex Pistols'",129.93261,1977,340299,"b'Spunk'","b'ARD3LXU1187B9ABFC5'",,,"b''",8,129.722,1,-6.458,1,373,3,275,275,551,0.7311842304128983,9,0.0,0.7048527132188785,0.5492043838770254
3806,"b'SOKKHGP12A8C13768C'","b"Nevermind_ It's An Interview"","b'Nirvana'",1061.79873,0,94602,"b"Nevermind_ It's An Interview"","b'ARH3S5S1187FB4F76B'",,,"b'London England'",4,131.056,4,-19.304,0,3737,41,2321,576,4642,0.8258053861924912,32,0.0,nan,0.6613829243380245
3807,"b'SOUCLTK12A8C141490'","b"If You Don't Somebody Else Will"","b'Carl Smith'",107.62404,0,224258,"b'The Hickory Days'","b'ARB1KC91187FB38B13'",,,"b''",4,109.449,4,-13.51,1,519,6,183,45,733,0.551502069088444,59,0.0,0.0,0.3517177511209014
3808,"b'SOSJYAJ12A6D4FCA04'","b'Give It To Me'","b'Grayson Capps'",124.18567,2006,176769,"b'Wail & Ride'","b'AREP0H61187FB443CF'",,,"b''",2,101.076,4,-7.109,1,471,8,206,50,412,0.5840378649203202,24,0.0,0.49770580953734467,0.3564066177347273
3809,"b'SOTQGSB12AB01894AE'","b"Take Me Fishin'"","b'Tracy Byrd'",190.27546,0,649320,"b'Noble Things ST'","b'AR3AY3R1187FB52CF0'",,,"b'Vidor TX'",9,137.528,4,-11.036,1,594,9,428,106,856,0.692975623903996,35,0.0,nan,0.4225074508261564
3810,"b'SOBMPPH12A6D4F87E1'","b'She (1997 Digital Remaster)'","b'The Misfits'",82.1024,1996,28279,"b'Static Age'","b'ARA1UU51187FB5A70B'",,,"b'New Jersey'",2,185.615,1,-8.294,1,302,5,251,251,502,0.8537258567195347,17,0.0,nan,0.550991009240736
3811,"b'SODKRYJ12AC468A00F'","b'The Coming Of The King'","b'Brian Free & Assurance'",207.04608,0,599957,"b"It's So God!"","b'ARZKFR51187B9AF51B'",,,"b''",11,108.565,4,-5.296,1,725,11,371,90,743,0.4164639081412223,7,0.0,0.2667313241101505,0.374335194759447
3812,"b'SODAKWB12A8C12FFBE'","b"A Man Holdin' On (To A Woman Lettin' Go)"","b'Ty Herndon'",217.15546,1998,283244,"b'Big Hopes'","b'ART09111187FB5BF48'",-88.70307,32.36503,"b'Meridian MS'",2,128.087,4,-8.809,1,625,14,450,112,900,0.6546449746458465,16,0.0,0.6961832265744288,0.450775217814067
3813,"b'SONNMKS12A8C13E662'","b'Ship in a Painting'","b'Gabriel Yared'",100.0224,2007,118602,"b'1408'","b'AR9ILJF1187B9B80ED'",35.48527,33.89275,"b'Beirut Lebanon'",4,137.149,3,-15.417,1,199,2,221,73,221,0.6118014714600088,40,0.0,0.21204540548371908,0.39904208143240477
3814,"b'SOELNXC12A58A7AFD5'","b'Better Love Next Time Part 2'","b'Jimmy Witherspoon'",149.73342,0,152856,"b'Urban Blues Singing Legend 1949-1951'","b'AR6Y8JF1187B9BA1D5'",-93.14939,33.92192,"b'Gurdon AR'",0,45.582,4,-11.542,0,419,5,115,19,459,0.5017255340097071,41,0.0,nan,0.35344185300598147
3815,"b'SOBCVXS12A5892055C'","b'Still Waters'","b'Chris Jagger'",248.92036,0,143011,"b'Channel Fever'","b'AR8VUUR1187B9A518B'",,,"b''",7,99.547,4,-17.955,1,588,11,395,97,790,0.4659037611920423,17,0.0,nan,0.17145670327999601
3816,"b'SOLTZTZ12A58A7A84F'","b'Best Friends'","b'Kieran'",219.84608,0,803485,"b'Breathe'","b'ARDNBQU1187B9B6DC2'",-114.14328,45.49441,"b'Idaho'",8,87.572,5,-5.155,0,730,5,321,63,961,0.5775327466836254,10,0.0,nan,0.3274217053204881
3817,"b'SOEBCBI12AF72A154F'","b'The Captain'","b'The Knife'",368.79628,0,275321,"b'Silent Shout'","b'AR7DBMA1187FB516B1'",,,"b'Sweden'",4,105.02,4,-11.194,0,1026,12,639,159,2558,0.7690988371149553,20,0.0,nan,0.4878483892451856
3818,"b'SOSXDVD12A58A7D78C'","b'Mean Machine (Remastered LP Version)'","b'Sugar Ray'",161.82812,2005,132469,"b'The Best Of Sugar Ray'","b'ARW5IF01187B9AEA98'",-117.76505,33.6671,"b'Orange County CA'",11,92.299,4,-4.068,0,500,9,248,61,495,0.7184007690058051,16,0.0,0.563246899280654,0.4725129501738872
3819,"b'SOOTADG12AF729F5CF'","b'Because You Loved Me (Theme from "Up Close and Personal")'","b'C\xc3\xa9line Dion'",274.57261,1996,332606,"b'My Love Ultimate Essential Collection'","b'ARFWL8S1187B9B4B44'",,,"b'Charlemagne Quebec Canada'",1,120.047,4,-7.722,1,785,11,534,132,1068,0.7374373954339599,22,0.0,nan,0.6636864759688058
3820,"b'SOXDVKB12A8AE45E73'","b"Don't Say Goodbye (Album Version)"","b'REX ALLEN JR.'",165.04118,0,135603,"b'The Very Best Of Rex Allen_ Jr.'","b'ARIS3CU1187B9B9423'",-95.84502,37.16793,"b'United States'",7,80.242,4,-11.647,1,531,6,214,53,428,0.25937490846376327,18,0.0,0.21204540548371908,0.0
3821,"b'SOIOBNP12A58A7B61B'","b'Cumayon'","b'Jimmy McGriff'",210.33751,0,243596,"b'Jimmy McGriff - Pisces'","b'ARGY96L1187FB410ED'",-75.16237,39.95227,"b'Philadelphia PA'",8,95.87,4,-8.901,1,841,10,329,81,1313,0.5902437967911479,47,0.0,0.26586104921065007,0.3874232710097214
3822,"b'SOWWHEW12A81C21D9D'","b'Superfly (Single Mix Version)'","b'Curtis Mayfield'",188.21179,0,135389,"b'Superfly:  Deluxe 25th Anniversary Edition'","b'ARNMWP51187FB3E963'",-87.63241,41.88415,"b'Chicago IL'",4,119.811,4,-6.724,1,802,8,371,92,743,0.7869212313686974,15,0.0,0.541551997892655,0.49530669341111583
3823,"b'SOVSGNS12AB0189315'","b'The Golden Sea'","b'Danny Davis & The Boys'",169.19465,0,819764,"b'Danny Davis & The Boys'","b'ARPKYQU1187B9A062F'",,,"b''",2,132.674,4,-10.977,1,646,8,362,90,723,0.41444977963344665,11,0.0,nan,0.2779769977764534
3824,"b'SOWTJTU12AB0183CBB'","b'Tibetan Turquoise (World)'","b'R. Carlos Nakai'",296.51546,0,540474,"b'In A Distant Place'","b'AREJ5K11187B993F5F'",,,"b''",1,107.963,1,-20.698,1,862,9,511,511,1022,0.5772760891324358,41,0.0,0.0,0.37693998444161575
3825,"b'SONUULR12A8C137C3E'","b'Tha Mino Pia Sto Parelthon (2005 Digital Remaster)'","b'Dakis'",134.39955,0,206616,"b"Back To The 70'S-The Very Best Of Dakis"","b'ARBKMHZ11F4C843491'",,,"b''",7,164.947,4,-9.878,1,482,9,358,89,716,0.33697042752391904,1,0.0,nan,0.0
3826,"b'SORJCOX12AB018490D'","b'Get it Right'","b'A-FS'",205.94893,0,797720,"b'Alienated From Society - Single'","b'ARW4ZCO1187B9B22D3'",-2.23218,54.31392,"b'Great Britain / UK'",11,98.254,4,-10.15,1,739,8,330,82,660,0.47674864816027335,11,0.0,nan,0.0
3827,"b'SOXZUMI12A58A77D7F'","b'My Little Girl'","b'The Jeff Healey Band'",223.92118,1988,521623,"b'LIVE AT MONTREUX'","b'AR76DOS1187FB5AE78'",,,"b''",9,126.16,4,-7.457,0,725,6,473,117,946,0.7168543517689351,47,0.0,0.6781611089416552,0.41423624772199374
3828,"b'SOIOEMI12AB0182C50'","b"T'as 16 ans demain"","b'Les Hou-Lops'",122.69669,0,654066,"b"Vendredi m'obs\xc3\xa8de"","b'ARRESZG1187B9A3FBF'",,,"b''",2,103.29,4,-7.458,1,523,4,210,52,420,0.27790004019564646,13,0.0,nan,0.11615613420763671
3829,"b'SOKBJCQ12A6D4F9DCB'","b'Anti Geroi'","b'Azis'",281.88689,2006,65820,"b'BalkanBeats Volume 2'","b'ARMUC731187B9A172D'",,,"b''",0,98.151,4,-6.608,1,1124,10,456,113,913,0.49930219265435655,36,0.0,0.40790171721807383,0.3872941716940894
3830,"b'SOFDXJM12A58A75955'","b'Joy In The Journey (The Final Word Album Version)'","b'Michael Card'",182.72608,0,64547,"b'The Final Word'","b'ARHO1WI1187B98CB84'",,,"b''",6,115.258,1,-15.598,1,539,9,340,340,679,0.5152791987075603,25,0.0,nan,0.34424658036403843
3831,"b'SOFPXKK12AB01807D3'","b'Chorinho Pra Ele (Live)'","b'Richard Galliano'",197.17179,0,645036,"b'Original Album Classics'","b'ARWI6LR1187FB46E9F'",7.01815,43.57607,"b'Le Cannet France'",0,230.992,4,-12.01,1,943,9,757,188,1515,0.27585436971559085,47,0.0,nan,0.42335610609447943
3832,"b'SOZLDXZ12A8C1427BE'","b'Medley Le\xc3\xafla Chico'","b'Leila Chicot'",293.27628,0,377447,"b'Zouk Sun-Hit M\xc3\xa9gamix'","b'ARR9XHK1187FB3894D'",1.71819,46.71067,"b'FRANCE'",2,90.008,4,-5.568,1,1321,14,439,109,1759,0.5166182130206616,3,0.0,0.24994454633133426,0.41239071272851785
3833,"b'SOOWWPQ12AB018E4B7'","b'Only For The Young'","b'George Lopez'",345.23383,2009,679314,"b'Tall_ Dark & Chicano'","b'ARYF20K1187B9B76BD'",,,"b'ORANGE California'",4,75.467,5,-8.832,1,1143,16,436,71,1308,0.6680202487233046,26,0.0,nan,0.5169637307383411
3834,"b'SODYVBO12AB017C3A5'","b'Recorda-Me'","b'Bobby Hutcherson'",352.57424,0,619435,"b'Jazz for a Summer Night'","b'ARU9Q5Q1187FB3D6EB'",-118.24532,34.05349,"b'Los Angeles CA'",9,95.633,1,-13.456,0,1465,15,557,557,1671,0.5709001037765814,43,0.0,nan,0.39329271144154976
3835,"b'SOXLVKX12A6310E1C9'","b'Stronger Than Me'","b'Amy Winehouse'",256.10404,2003,133,"b'Take The Box'","b'ARWD25M1187FB4C563'",,,"b'London'",10,91.198,4,-7.758,1,958,13,385,93,771,0.8997098526287731,30,0.0,nan,0.5837326130884718
3836,"b'SOCOQUZ12AB0181A1E'","b"Warrior's Quest"","b'Ensiferum'",291.02975,1999,347283,"b'Victory Songs'","b'ARUWB5W1187B98D7A1'",,,"b'Helsinki Finland'",7,179.988,3,-4.507,1,678,11,839,278,1678,0.7102033774028097,15,0.0,0.6603443825872879,0.5148498795731506
3837,"b'SOHVUPT12AB0180D45'","b'Serene'","b'The Cosmosamatics'",338.36363,0,436788,"b'Zetrons'","b'ARD88QA119B3403A02'",,,"b''",3,65.054,4,-14.952,1,1146,11,364,57,1094,0.2247878707736807,41,0.0,0.0,0.24305321023723342
3838,"b'SOXTQOC12A6D4F6C56'","b'The Hustle'","b'The Pharcyde / Big Boy / Schmooche Cat / Randy Mack'",334.78485,1995,279813,"b'Labcabincalifornia'","b'AR82DJK1187B991107'",-118.24532,34.05349,"b'Los Angeles CA'",1,95.816,4,-9.636,1,1483,13,533,133,1065,0.756063870842891,10,0.0,0.5786581877569713,0.4914688816374959
3839,"b'SOXKVHN12AB0184051'","b'Lady Of Your Calibre'","b'Gregory Isaacs'",221.83138,0,639500,"b'Mr. Cool'","b'AR57Z841187B9B7D7D'",,,"b'Kingston Jamaica'",3,160.011,3,-12.084,0,737,11,587,195,587,0.7094726204605795,47,0.0,nan,0.45199859406932164
3840,"b'SOLZTXD12AB0189AEB'","b'Italian For Goodbye (skit)'","b'The Pharcyde'",11.59791,2004,519747,"b'Humboldt Beginnings'","b'AR82DJK1187B991107'",-118.24532,34.05349,"b'Los Angeles CA'",0,38.233,4,-19.461,1,41,0,7,0,29,0.756063870842891,10,0.0,nan,0.4914688816374959
3841,"b'SOZQKUN12A58A7BE4B'","b'So Jah Seh'","b'Jackie Edwards'",256.62649,2006,480173,"b'Roots And Culture Volume 3'","b'ARIHI8H1187B9B0058'",-77.27348,18.11526,"b'Jamaica'",1,161.796,4,-12.102,1,1059,10,685,170,1371,0.5037387899485233,30,0.0,0.2259402731643149,0.35929084897032304
3842,"b'SODPTKR12AAFF43568'","b'Drifting From Town To Town'","b'Bobby Bland'",181.49832,2006,384736,"b'The Original Memphis Blues Brothers'","b'ARDK5LC1187B9AB681'",-89.77895,35.36302,"b'Rosemark TN'",2,105.927,3,-10.269,0,621,9,319,104,638,0.5794403499055678,24,0.0,0.0,0.390981123526395
3843,"b'SOZDUEQ12A8C14440E'","b'Nina Nina'","b'Ch\xc3\xa9co Feliciano And Joe King'",273.65832,2006,428735,"b'Ketukuba'","b'ARDNW1B1187FB4ABBB'",,,"b''",5,87.976,7,-3.865,0,1244,7,398,55,1988,0.5630486888198301,46,0.0,0.319565986882865,0.34822672969776236
3844,"b'SOAIGUM12A6D4F6FCB'","b'Nubia (LP Version)'","b'The Rascals'",223.89506,0,34575,"b'See'","b'ARSYOWS1187FB41157'",-74.00712,40.71455,"b'New York NY'",2,113.058,1,-9.899,0,730,8,419,419,838,0.6867208337716193,46,0.0,0.4050520032178189,0.40809181858752275
3845,"b'SOIKLHC12A6D4FA158'","b'Solamente Una Vez'","b'Nana Caymmi'",216.86812,0,34130,"b'Sangre De Mi Alma'","b'ARV6QHT1187FB5537A'",,,"b''",11,179.575,1,-13.774,0,756,12,637,637,1275,0.5236330317813918,26,0.0,0.26586104921065007,0.3483500222239171
3846,"b'SOQXUJL12A6D4FA238'","b'Zolte Slonie'","b'Kasia Stankiewicz'",304.06485,2006,52709,"b'Mimikra'","b'ARXY0SI1187B9B3064'",,,"b''",0,134.051,4,-7.114,1,842,10,651,162,1302,0.5131081928733715,32,0.0,nan,0.39937267234086227
3847,"b'SOLCIZY12A6D4F6A61'","b'Mira Nina'","b'Emilio'",165.22404,0,24765,"b'10 Aniversario'","b'ARMT23H1187B995083'",-98.49462,29.42449,"b'SAN ANTONIO Texas'",10,205.333,4,-13.777,1,677,11,547,136,1094,0.5760441727172667,10,0.0,nan,0.360829937368727
3848,"b'SOHGDHJ12A8C13F54D'","b"Blake's Worried Blues"","b'Blind Blake'",186.90567,0,174635,"b'Blind Blake Vol. 1 (1926 - 1927)'","b'AR97EHA1187B98AD5F'",-81.6558,30.33138,"b'Jacksonville FL'",0,86.997,1,-22.825,1,574,10,265,265,529,0.521672995280826,36,0.0,nan,0.3513450770925733
3849,"b'SOKTTZL12A67ADC7CD'","b'Sahti Waari'","b'Turisas'",146.59873,2004,734716,"b'Battle Metal'","b'ARNDBEM1187B9A2918'",26.06739,64.95014,"b'H\xef\xbf\xbdenlinna Finland'",0,160.009,4,-7.249,1,471,11,383,95,767,0.6641820579892155,40,0.0,0.6538155609750993,0.502848779215845
3850,"b'SOWXYMX12AB017F190'","b"You're My World"","b'Emilia'",174.81098,0,542178,"b"You're My World"","b'ARLZ2LD1187B9B17FD'",-73.19907,41.18466,"b'Bridgeport CT'",7,86.62,4,-3.235,1,672,7,249,61,497,0.6066752783754443,48,0.0,0.5692756506754788,0.36967409333964446
3851,"b'SOLTRLC12A8C13E710'","b'Negativ Song'","b'Headliners'",169.56036,2006,114406,"b'Das Album zum Film'","b'AR5BLB01187FB57E99'",,,"b''",4,88.001,3,-4.969,1,748,6,246,81,983,0.5306310767175533,21,0.0,0.0,0.326235946430283
3852,"b'SOUSQZF12A8C13BBB9'","b'Ojos Gitanos'","b'C\xc3\xb3mplices'",307.56526,1991,303880,"b'Grandes Exitos: Complicidad'","b'ARGWFMR1187B98D0E7'",-40.77105,-19.59634,"b'ES'",0,100.051,4,-5.959,1,1143,12,507,125,1013,0.5107838455984353,15,0.0,0.5654510121736983,0.34901349777131224
3853,"b'SOWMUXA12AB01840EC'","b'The Lords Prayer'","b'Jane Winther'",145.68444,0,346332,"b'Prayer'","b'ARGAWJY11F50C50904'",,,"b''",8,27.163,1,-16.051,1,225,2,62,62,122,0.3173913800886155,1,0.0,nan,0.3452847729883983
3854,"b'SOLEQYS12AB017D59D'","b'Misanthrope'","b'Extasick'",134.03383,0,483228,"b'Extasick and This Dirty Musick'","b'ARZGMLE11F4C840C9D'",,,"b''",2,91.459,4,-8.933,1,502,6,194,48,775,0.41698586447758756,5,0.0,0.0,0.2674541939157287
3855,"b'SOAXABK12A8C13C76F'","b'A Mi No Me Importa'","b'Nelson Ned'",200.48934,0,158078,"b'Mis Momentos'","b'AR6C8EJ1187FB3F473'",,,"b' Ub\xc3\xa1 Minas Gerais'",10,146.061,4,-12.708,1,548,8,478,119,955,0.49866364857789747,19,0.0,nan,0.32188268994567615
3856,"b'SOACHGQ12AB018590E'","b'Ven Morena'","b'Orquesta Arag\xc3\xb3n'",173.68771,2003,508063,"b'10 De Colecci\xc3\xb3n'","b'ARRVUWA1187B9A0FE2'",-77.80679,21.51102,"b'Cuba'",7,92.606,4,-7.113,1,664,10,270,66,540,0.508731241151298,47,0.0,nan,0.3329309511939064
3857,"b'SOVCZHI12A6D4FAB0D'","b'The Date (Remix By Ana Rago)'","b'Avril - Remix By Ana Rago'",188.39465,2002,123825,"b'The Date - Dated Girls Remixes'","b'ARBXIDR1187B9AB77E'",,,"b''",6,85.282,3,-18.397,1,377,12,260,85,521,0.8971780384699787,48,0.0,nan,0.43823441386890283
3858,"b'SOCYAKZ12AB018708F'","b'Saturday Night Is The Loneliest Night In The Week'","b'Jeanie Lambe & The Danny Moss Quartet'",152.0322,0,367900,"b'The Blue Noise Session'","b'ARFAGIR1187B997EA1'",,,"b''",8,168.558,4,-10.274,1,523,8,416,103,832,0.038638109908430855,7,0.0,nan,0.0
3859,"b'SOEWJWO12AB01865EB'","b'We Wish You A Merry Christmas'","b'SNOWPATROL'",233.03791,0,369886,"b'CHRISTMAS DANCE SENSATION'","b'ARVN9FZ1187FB393F1'",,,"b'Dundee Scotland'",0,144.003,4,-8.499,0,936,12,551,137,1103,0.8183193591388943,17,0.0,nan,0.667294595643469
3860,"b'SOQGZBE12A8C139160'","b'Bloody Pig Pile (Live)'","b'Dropkick Murphys'",196.72771,2002,204315,"b"Live On St. Patrick's Day"","b'ARD2NDU1187B99B615'",,,"b'Boston MA'",9,183.808,4,-5.386,0,598,10,590,146,1181,0.7930943700816613,10,0.0,0.5287824809425877,0.5684918154445614
3861,"b'SOOBSJW12A6D4FA2B2'","b'BYOB (Explicit Album Version)'","b'Yung Joc'",193.64526,2007,124147,"b'Hustlenomics'","b'AROHMXL1187B9AF4B2'",,,"b'College Park Georgia'",4,174.019,4,-5.797,0,865,11,558,139,1116,0.8512180638530791,18,0.0,0.30416950343527516,0.5104900809935683
3862,"b'SOISSLO12AC96185B0'","b'B\xc3\xb6se'","b'Die Fantastischen Vier'",149.99465,1991,601992,"b"Jetzt geht's ab - Jubil\xc3\xa4ums-Edition"","b'ARMD6JB1187FB3B0E7'",,,"b'Germany'",9,120.001,4,-5.165,0,847,8,297,73,1185,0.6864520832317745,46,0.0,nan,0.5172592831380602
3863,"b'SOWFQKL12AB017D754'","b"Le Presbyt\xc3\xa8re n'a rien perdu de son Charme"","b'Philippe Sarde'",158.82404,0,452242,"b'Le Myst\xc3\xa8re de la Chambre Jaune (Bande Originale du Film)'","b'ARWNRBH1187B9B7E68'",2.26934,48.88437,"b'Neuilly-sur-Seine France'",2,85.691,3,-22.35,0,371,7,221,71,442,0.45567977854361785,42,0.0,nan,0.34369744996261
3864,"b'SOKQFOM12A8C13E738'","b'Brighton by the Sea'","b'Jason Miles'",269.40036,0,222208,"b'To Grover_ With Love'","b'AR0LVFQ1187B9A84E0'",-74.00712,40.71455,"b'NY - New York City'",0,163.97,4,-7.467,1,1118,15,720,179,1441,0.4580551793630036,22,0.0,nan,0.23345958005252518
3865,"b'SOPHMAS12AB0186B88'","b'Chains Chains (Live In Hammersmith)'","b'UFO'",212.61016,0,516641,"b'The Official Bootleg Box Set'","b'AROATPL1187FB48E12'",-111.9307,34.16788,"b'Arizona'",7,116.11,4,-8.548,1,532,7,409,101,818,0.6811302418484678,44,0.0,nan,0.4533990832902461
3866,"b'SOFZJFU12A8C1420A1'","b'As My Fire Flies'","b'Pat Travers'",152.99873,0,611925,"b'Pat Travers'","b'ARYCP7D1187B99516B'",-79.38533,43.64856,"b'Toronto Canada'",9,140.872,4,-7.812,1,571,7,354,88,708,0.5659712672709434,47,0.0,nan,0.38401812854257616
3867,"b'SOZEMEV12A6D4F9317'","b'CHAOS INTRO'","b'State of Chaos'",176.90077,0,126280,"b'Across the nation'","b'ARZCEOJ1187B9A91C0'",,,"b''",2,97.619,3,-18.724,1,704,8,283,92,847,0.3637340838928902,13,0.0,0.0,0.14039047533794524
3868,"b'SOZVBBA12A6D4FD1A8'","b'Un Tipo Como Yo'","b'Willie Rosario'",281.41669,1999,227007,"b'Back To The Future'","b'AR9KWJK1187FB4A531'",-66.42889,18.22328,"b'Cuomo Puerto Rico'",7,197.458,4,-5.799,1,1222,14,910,227,1820,0.5559667894334254,26,0.0,0.5692756506754788,0.3381103881122617
3869,"b'SOKMUOE12AAF3B3F2B'","b'Karuna'","b'Bill Douglas'",331.07546,0,481769,"b"Eternity's Sunrise"","b'ARBXBQR1187FB56FA5'",,,"b''",10,105.535,4,-15.624,0,1103,14,572,142,1144,0.4895375024646455,35,0.0,0.42744657148843085,0.343389814614625
3870,"b'SOYBUNM12A6D4F64B1'","b'Have You Seen Her'","b'The Red Telephone'",273.55383,0,77293,"b'Aviation'","b'AR0WXWU1187B9AB33F'",-71.08868,42.31256,"b'Mass. - Boston'",2,117.329,4,-6.464,1,801,16,531,132,1062,0.4565995890497143,10,0.0,0.22701669673748312,0.18639631853938754
3871,"b'SOVFFIH12A81C217E6'","b"Don't Tell Me"","b'T-Bone'",229.09342,0,179290,"b"Don't Look Back"","b'ARHUQUF1187FB382E6'",26.83776,-29.21545,"b'Thaba Nchu'",0,208.416,4,-8.226,1,946,11,776,193,1551,0.675003400858032,37,0.0,nan,0.456631398490122
3872,"b'SOBBPHG12AB01869CE'","b'Lil Mama Getdown'","b'DJ Spinn featuring Traxman'",195.49995,0,648915,"b'Da Nastier da Better'","b'ARPOPBQ11F4C83D36D'",,,"b''",4,159.959,4,-7.461,0,964,9,512,127,1024,0.5153102332305513,17,0.0,nan,0.2607967782533836
3873,"b'SOJDXID12A8C140A22'","b'The Thrill Is Gone'","b'Jude Taylor & His Burning Flames'",260.46649,1994,609165,"b'Best of Zydeco'","b'ARBPXW61187B99D5D9'",,,"b''",10,102.731,4,-11.937,0,973,11,443,110,886,0.34541369970261926,3,0.0,nan,0.23378046581807407
3874,"b'SOGAUIQ12A6D4F8262'","b'Hit The Lights'","b'Metallica'",252.3424,1982,311757,"b'Some Kind Of Monster'","b'ART5MUE1187B98C961'",,,"b'Los Angeles CA'",1,167.486,4,-3.028,1,818,10,691,172,1381,0.8521361866668034,21,0.0,0.8010141414706841,0.7803341195734226
3875,"b'SOMEUQK12AB017A8FF'","b'Fuego Caliente'","b'M.I.K.E.'",514.7424,0,385924,"b'Fuego Caliente'","b'ARO7FES1187B9A59BE'",-76.27503,43.1763,"b'AntwerpBelgium New York'",11,140.033,4,-8.135,0,3136,18,1200,299,2401,0.614345532119778,43,0.0,nan,0.4065914766883161
3876,"b'SOVBTZQ12AB0184DC0'","b'Closing Scene'","b'The Radio Dept.'",256.02567,2007,757061,"b'Freddie And The Trojan Horse'","b'AREKO1L1187B997EFE'",13.1876,55.70622,"b'Lund Sweden'",9,88.02,1,-5.648,0,1047,9,368,368,1104,0.7394548738996426,16,0.0,0.6825746483304002,0.5133391958475938
3877,"b'SOXVUMX12AB0187374'","b'Cancion Para Mi Muerte'","b'Sui Generis'",234.52689,0,509321,"b'Adios Sui Generis Vol.I'","b'ARPNDSH1187B9B942F'",,,"b''",7,124.604,4,-13.992,1,614,12,485,120,971,0.57640420477843,39,0.0,nan,0.45054667427270134
3878,"b'SOCLAYI12A6310F138'","b'Slave To The Wage'","b'Placebo'",246.96118,2000,340,"b'Black Market Music'","b'AR6892W1187B9AC71B'",,,"b'London England'",8,142.116,4,-6.033,1,828,13,565,141,1130,0.8045235206697148,21,0.0,0.8502829016058919,0.5864333787181634
3879,"b'SOFMOWZ12AB017F3B7'","b'Get It For Free'","b'M\xc3\xb6tley Cr\xc3\xbce'",254.01424,1999,565273,"b'Dr Feelgood Deluxe Edition'","b'AREGV3K1187B9AF614'",,,"b'Los Angeles California'",7,127.745,4,-7.199,1,869,9,536,133,1072,0.7242849266433012,38,0.0,0.5351060248978569,0.5013606133308892
3880,"b'SONPXHA12AB017D876'","b'12 Seasons of Love'","b'The Cosmosamatics'",515.97016,0,436788,"b'Zetrons'","b'ARD88QA119B3403A02'",,,"b''",8,61.487,5,-13.103,1,1653,12,532,74,1597,0.2247878707736807,41,0.0,nan,0.24305321023723342
3881,"b'SOSOMQZ12AB0180900'","b'Have You Ever Seen The Rain'","b'Creedence Clearwater Revived'",257.59302,0,537517,"b'The Best Of (featuring Johnny Guitar Williamson)'","b'ARLH4CH11C8A4173EC'",14.39059,42.2306,"b'Lanciano Italy'",0,121.232,4,-9.224,1,878,12,506,126,1011,0.36766770988680636,43,0.0,0.23957751093749546,0.23416989429738028
3882,"b'SOUIYTT12A8C137D45'","b'Cry Baby'","b'The Johnny Otis Orchestra'",182.15138,0,161790,"b'Jukebox Hits 1946-1954'","b'ARRHVVL1187B991E41'",,,"b'Vallejo CA'",5,105.268,3,-20.842,1,556,11,319,104,637,0.49490207922921264,27,0.0,nan,0.3341438832906133
3883,"b'SOUOYDQ12AB017EFFC'","b'Undertow'","b'Jackson United'",204.93016,2008,328589,"b'Harmony And Dissidence'","b'AREP8KM1187B9A3A7B'",,,"b''",11,90.636,4,-4.941,1,706,6,306,76,1224,0.5749843939258663,23,0.0,0.4454545254934259,0.31701649456707315
3884,"b'SOKIXDM12A8C136E04'","b'Interlude'","b'B.A.D.'",102.03383,0,156038,"b'B.A.D. (Be A Devil)'","b'ARCEOW71187B9A5A71'",-0.12714,51.50632,"b'London England'",0,95.655,4,-5.653,1,439,4,162,38,325,0.5839898424155631,42,0.0,nan,0.47363666453384023
3885,"b'SOHSGTX12A67020685'","b"Don't Let Go"","b'Weezer'",180.97587,2001,15588,"b'The Green Album'","b'AR633SY1187B9AC3B9'",,,"b''",2,142.68,4,-3.637,1,477,8,415,103,829,0.83088464214821,20,0.0,0.7847122657964972,0.7761677423241047
3886,"b'SONETAK12A6D4FB69A'","b'Courtyard'","b'Bobbie Gentry'",177.57995,1968,60339,"b'The Best of Bobbie Gentry: The Capitol Years'","b'ARQXAUH1187B9BA010'",-88.95535,33.90698,"b'Chickasaw County MS'",2,152.434,1,-13.134,1,417,11,430,430,860,0.5824605669027118,49,0.0,nan,0.38479890996490645
3887,"b'SODQWRC12A8C13D19B'","b'Hear Me Lord (2001 Digital Remaster)'","b'George Harrison'",359.73179,0,167972,"b'All Things Must Pass'","b'ARW9QSZ1187FB4B93E'",,,"b'Liverpool England'",6,133.383,4,-7.301,0,1076,12,766,191,1531,0.7390474237450853,26,0.0,nan,0.5416025025152893
3888,"b'SOPJIAU12A8C13DF3A'","b'Terra'","b'Luar Na Lubre'",251.81995,2001,113380,"b'lo mejor de  Luar na Lubre'","b'ARHBYTA1187FB3C812'",,,"b''",2,229.913,3,-8.654,0,959,11,947,315,1895,0.6333136084998439,39,0.0,0.40003965695463956,0.4198609939749071
